,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
78,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Pseudobutyrivibrio,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Pseudobutyrivibrio,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Pseudobutyrivibrio,Bacteria,Pseudobutyrivibrio,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253APseudobutyrivibrio,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,11718.0,55.0089193503,4016.0,19.9523052464,2.0,0.0139450565,,
79,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Nitrosomonadales:Nitrosomonadaceae,Nitrosomonadales,Proteobacteria,Nitrosomonadaceae,Betaproteobacteria,Bacteria,,,Bacteria,Nitrosomonadaceae,Nitrosomonadales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ANitrosomonadales%253ANitrosomonadaceae,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,475.0,2.2293143099,1.0,0.0046943949,1.0,0.0049682035,,,,
80,organisms,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Solibacillus,1,Bacteria:Firmicutes:Bacilli:Bacillales:Planococcaceae:Solibacillus,Bacillales,Firmicutes,Planococcaceae,Bacilli,Bacteria,,Solibacillus,Bacteria,Solibacillus,Planococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales%253APlanococcaceae%253ASolibacillus,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,46.0,0.2159421651,4.0,0.019872814,1.0,0.0069725282,,
81,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,33,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia:faecis,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,faecis,Roseburia,Bacteria,faecis,Roseburia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia%253Afaecis,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,11718.0,55.0089193503,4016.0,19.9523052464,250.0,1.7431320597,33.0,0.5721220527
82,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,67,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,Bacteroidales,Bacteroidetes,Odoribacteraceae,Bacteroidia,Bacteria,,Odoribacter,Bacteria,Odoribacter,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AOdoribacter,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,123.0,0.6110890302,67.0,0.467159392,,
83,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,CF231,Bacteria,CF231,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253ACF231,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,31.0,0.1540143084,3.0,0.0209175847,,
84,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,infantis,Streptococcus,Bacteria,infantis,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Ainfantis,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,355.0,1.6665101868,145.0,0.7203895072,142.0,0.9900990099,1.0,0.0173370319
85,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,Bacteroidales,Bacteroidetes,Prevotellaceae,Bacteroidia,Bacteria,melaninogenica,Prevotella,Bacteria,melaninogenica,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Amelaninogenica,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,601.0,2.9858903021,566.0,3.9464509831,1.0,0.0173370319
86,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Lachnobacterium,Bacteria,Lachnobacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnobacterium,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,11718.0,55.0089193503,4016.0,19.9523052464,5.0,0.0348626412,,
87,organisms,Bacteria:Firmicutes:Bacilli:Bacillales,13,Bacteria:Firmicutes:Bacilli:Bacillales,Bacillales,Firmicutes,,Bacilli,Bacteria,,,Bacteria,Bacillales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ABacillales,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,46.0,0.2159421651,,,,,,
88,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales,Actinomycetales,Actinobacteria,,Actinobacteria,Bacteria,,,Bacteria,Actinomycetales,Actinobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,1275.0,5.983948937,30.0,0.1408318468,,,,,,
89,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,14,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Actinomycetales,Actinobacteria,Actinomycetaceae,Actinobacteria,Bacteria,,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,1275.0,5.983948937,30.0,0.1408318468,14.0,0.069554849,14.0,0.0976153953,,
90,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae,Actinomycetales,Actinobacteria,Propionibacteriaceae,Actinobacteria,Bacteria,,,Bacteria,Propionibacteriaceae,Actinomycetales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253APropionibacteriaceae,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,1275.0,5.983948937,30.0,0.1408318468,2.0,0.009936407,,,,
91,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Methylibium,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Methylibium,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,Methylibium,Bacteria,Methylibium,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253AMethylibium,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,475.0,2.2293143099,461.0,2.1641160454,19.0,0.0943958665,1.0,0.0069725282,,
92,organisms,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae,2,Bacteria:Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae,Flavobacteriales,Bacteroidetes,Flavobacteriaceae,Flavobacteriia,Bacteria,,,Bacteria,Flavobacteriaceae,Flavobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253AFlavobacteriia%253AFlavobacteriales%253AFlavobacteriaceae,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6.0,0.0281597597,6.0,0.0281663694,4.0,0.019872814,,,,
93,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,8,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,Lactobacillales,Firmicutes,Enterococcaceae,Bacilli,Bacteria,,Enterococcus,Bacteria,Enterococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AEnterococcus,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,355.0,1.6665101868,8.0,0.039745628,8.0,0.0557802259,,
94,organisms,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,2,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,Verrucomicrobiales,Verrucomicrobia,Verrucomicrobiaceae,Verrucomicrobiae,Bacteria,muciniphila,Akkermansia,Bacteria,muciniphila,Akkermansia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AVerrucomicrobia%253AVerrucomicrobiae%253AVerrucomicrobiales%253AVerrucomicrobiaceae%253AAkkermansia%253Amuciniphila,MGYA00005310,21296.0,99.9436831237,2.0,0.009386146,2.0,0.0093865866,2.0,0.0093887898,2.0,0.009936407,2.0,0.0139450565,2.0,0.0346740638
95,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Porphyromonas,Bacteria,Porphyromonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APorphyromonas,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,441.0,2.1909777424,4.0,0.027890113,,
96,organisms,Bacteria:Gemmatimonadetes:Gemm-6,1,Bacteria:Gemmatimonadetes:Gemm-6,,Gemmatimonadetes,,Gemm-6,Bacteria,,,Bacteria,Gemm-6,Gemmatimonadetes,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AGemmatimonadetes%253AGemm-6,MGYA00005310,21296.0,99.9436831237,1.0,0.004693073,1.0,0.0046932933,,,,,,,,
97,organisms,Bacteria:Cyanobacteria:4C0d-2:YS2,4,Bacteria:Cyanobacteria:4C0d-2:YS2,YS2,Cyanobacteria,,4C0d-2,Bacteria,,,Bacteria,YS2,4C0d-2,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253A4C0d-2%253AYS2,MGYA00005310,21296.0,99.9436831237,4.0,0.0187722921,4.0,0.0187731731,4.0,0.0187775796,,,,,,
98,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:anginosus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:anginosus,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,anginosus,Streptococcus,Bacteria,anginosus,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aanginosus,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,355.0,1.6665101868,145.0,0.7203895072,142.0,0.9900990099,1.0,0.0173370319
99,organisms,Bacteria:Synergistetes:Synergistia:Synergistales:Synergistaceae:Synergistes,3,Bacteria:Synergistetes:Synergistia:Synergistales:Synergistaceae:Synergistes,Synergistales,Synergistetes,Synergistaceae,Synergistia,Bacteria,,Synergistes,Bacteria,Synergistes,Synergistaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASynergistetes%253ASynergistia%253ASynergistales%253ASynergistaceae%253ASynergistes,MGYA00005310,21296.0,99.9436831237,7.0,0.0328515112,7.0,0.032853053,7.0,0.0328607642,4.0,0.019872814,3.0,0.0209175847,,
100,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia,3,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Erwinia,Bacteria,Erwinia,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AErwinia,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,203.0,0.9527385366,68.0,0.3192188527,68.0,0.3378378378,4.0,0.027890113,,
101,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,383,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,,Bacteria,Rikenellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,387.0,1.9226947536,,,,
102,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusPhlomobacter,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:CandidatusPhlomobacter,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,CandidatusPhlomobacter,Bacteria,CandidatusPhlomobacter,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACandidatusPhlomobacter,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,203.0,0.9527385366,68.0,0.3192188527,68.0,0.3378378378,1.0,0.0069725282,,
103,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,3,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,Pasteurellales,Proteobacteria,Pasteurellaceae,Gammaproteobacteria,Bacteria,parahaemolyticus,Actinobacillus,Bacteria,parahaemolyticus,Actinobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AActinobacillus%253Aparahaemolyticus,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,203.0,0.9527385366,122.0,0.5727161769,122.0,0.6061208267,4.0,0.027890113,3.0,0.0520110957
104,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,371,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,Bacteroidales,Bacteroidetes,Barnesiellaceae,Bacteroidia,Bacteria,,,Bacteria,Barnesiellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABarnesiellaceae,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,371.0,1.8432034976,,,,
105,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,1,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,lenta,Eggerthella,Bacteria,lenta,Eggerthella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AEggerthella%253Alenta,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,333.0,1.5628666635,333.0,1.5632334992,333.0,1.6544117647,1.0,0.0069725282,1.0,0.0173370319
106,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Megasphaera,Bacteria,Megasphaera,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegasphaera,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,11718.0,55.0089193503,489.0,2.4294515103,6.0,0.0418351694,,
107,organisms,Unusigned,1799,Unusigned,,,,,,,,,Unusigned,,,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Unusigned,MGYA00005310,,,,,,,,,,,,,,
108,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,9,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,Burkholderiales,Proteobacteria,Oxalobacteraceae,Betaproteobacteria,Bacteria,,,Bacteria,Oxalobacteraceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,475.0,2.2293143099,461.0,2.1641160454,10.0,0.049682035,,,,
109,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Peptoniphilus,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Peptoniphilus,Clostridiales,Firmicutes,Tissierellaceae,Clostridia,Bacteria,,Peptoniphilus,Bacteria,Peptoniphilus,Tissierellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae%253APeptoniphilus,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,11718.0,55.0089193503,18.0,0.089427663,1.0,0.0069725282,,
110,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Bulleidia,5,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Bulleidia,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,Bulleidia,Bacteria,Bulleidia,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ABulleidia,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,701.0,3.289998592,701.0,3.2907708196,701.0,3.4827106518,5.0,0.0348626412,,
111,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Adlercreutzia,9,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Adlercreutzia,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,Adlercreutzia,Bacteria,Adlercreutzia,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AAdlercreutzia,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,333.0,1.5628666635,333.0,1.5632334992,333.0,1.6544117647,9.0,0.0627527541,,
112,organisms,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,10,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,Natranaerobiales,Firmicutes,Anaerobrancaceae,Clostridia,Bacteria,,,Bacteria,Anaerobrancaceae,Natranaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253ANatranaerobiales%253AAnaerobrancaceae,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,11742.0,55.1086497395,10.0,0.0469439489,10.0,0.049682035,,,,
113,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,47,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,Lactobacillales,Firmicutes,Lactobacillaceae,Bacilli,Bacteria,,Lactobacillus,Bacteria,Lactobacillus,Lactobacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ALactobacillaceae%253ALactobacillus,MGYA00005310,21296.0,99.9436831237,12900.0,60.5406420124,457.0,2.1448350307,355.0,1.6665101868,199.0,0.988672496,199.0,1.3875331195,,
114,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,358,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,,Bifidobacterium,Bacteria,Bifidobacterium,Bifidobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium,MGYA00005310,21296.0,99.9436831237,1611.0,7.560540642,1275.0,5.983948937,1245.0,5.8445216412,1245.0,6.1854133545,1189.0,8.2903360759,,
115,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales:Chromatiaceae:Nitrosococcus,1,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales:Chromatiaceae:Nitrosococcus,Chromatiales,Proteobacteria,Chromatiaceae,Gammaproteobacteria,Bacteria,,Nitrosococcus,Bacteria,Nitrosococcus,Chromatiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AChromatiales%253AChromatiaceae%253ANitrosococcus,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,203.0,0.9527385366,9.0,0.042249554,1.0,0.0049682035,1.0,0.0069725282,,
116,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,59,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,fragilis,Bacteroides,Bacteria,fragilis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Afragilis,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,3889.0,19.3213434022,3879.0,27.0464370381,59.0,1.0228848821
117,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Citrobacter,Bacteria,Citrobacter,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACitrobacter,MGYA00005310,21296.0,99.9436831237,720.0,3.3790125774,203.0,0.9527385366,68.0,0.3192188527,68.0,0.3378378378,1.0,0.0069725282,,
118,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,5,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,plebeius,Bacteroides,Bacteria,plebeius,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aplebeius,MGYA00005310,21296.0,99.9436831237,6041.0,28.3508541393,6034.0,28.319331675,6034.0,28.3259787813,3889.0,19.3213434022,3879.0,27.0464370381,5.0,0.0866851595
