,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
80,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,51,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Odoribacter,Bacteroidales,Bacteroidetes,Odoribacteraceae,Bacteroidia,Bacteria,,Odoribacter,Bacteria,Odoribacter,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AOdoribacter,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,67.0,0.1726359186,51.0,0.1704203702,,
81,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:catus,9,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:catus,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,catus,Coprococcus,Bacteria,catus,Coprococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus%253Acatus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,1451.0,4.8486266123,9.0,0.0777067864
82,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:C39,9,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:C39,Rhodocyclales,Proteobacteria,Rhodocyclaceae,Betaproteobacteria,Bacteria,,C39,Bacteria,C39,Rhodocyclaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ARhodocyclales%253ARhodocyclaceae%253AC39,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,9.0,0.021828236,9.0,0.0231898995,9.0,0.030074183,,
83,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,12,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:CF231,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,CF231,Bacteria,CF231,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253ACF231,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,1031.0,2.6565318217,12.0,0.0400989106,,
84,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,12,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:infantis,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,infantis,Streptococcus,Bacteria,infantis,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Ainfantis,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,495.0,1.200552982,440.0,1.1337284205,434.0,1.450243935,12.0,0.1036090485
85,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,180,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:melaninogenica,Bacteroidales,Bacteroidetes,Prevotellaceae,Bacteroidia,Bacteria,melaninogenica,Prevotella,Bacteria,melaninogenica,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Amelaninogenica,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,8416.0,21.6851326978,9349.0,31.2403929693,180.0,1.5541357279
86,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnobacterium,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Lachnobacterium,Bacteria,Lachnobacterium,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnobacterium,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,13983.0,36.0293738727,4.0,0.0133663035,,
87,organisms,Bacteria:TM7:TM7-3,1,Bacteria:TM7:TM7-3,,TM7,,TM7-3,Bacteria,,,Bacteria,TM7-3,TM7,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATM7%253ATM7-3,MGYA00005296,41232.0,99.9733288073,1.0,0.0024246539,1.0,0.0024246539,,,,,,,,
88,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,4,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Actinomycetales,Actinobacteria,Actinomycetaceae,Actinobacteria,Bacteria,,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,20.0,0.0485071912,4.0,0.010306622,4.0,0.0133663035,,
89,organisms,Bacteria:Tenericutes:Mollicutes:Anaeroplasmatales:Anaeroplasmataceae:Anaeroplasma,1,Bacteria:Tenericutes:Mollicutes:Anaeroplasmatales:Anaeroplasmataceae:Anaeroplasma,Anaeroplasmatales,Tenericutes,Anaeroplasmataceae,Mollicutes,Bacteria,,Anaeroplasma,Bacteria,Anaeroplasma,Anaeroplasmataceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253AMollicutes%253AAnaeroplasmatales%253AAnaeroplasmataceae%253AAnaeroplasma,MGYA00005296,41232.0,99.9733288073,7.0,0.0169725772,7.0,0.0169725772,1.0,0.0024253596,1.0,0.0025766555,1.0,0.0033415759,,
90,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae,Actinomycetales,Actinobacteria,Propionibacteriaceae,Actinobacteria,Bacteria,,,Bacteria,Propionibacteriaceae,Actinomycetales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253APropionibacteriaceae,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,20.0,0.0485071912,1.0,0.0025766555,,,,
91,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,8,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae:Mogibacterium,Clostridiales,Firmicutes,Mogibacteriaceae,Clostridia,Bacteria,,Mogibacterium,Bacteria,Mogibacterium,Mogibacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae%253AMogibacterium,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,21.0,0.0541097655,8.0,0.0267326071,,
92,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Pseudonocardiaceae:Prauserella:rugosa,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Pseudonocardiaceae:Prauserella:rugosa,Actinomycetales,Actinobacteria,Pseudonocardiaceae,Actinobacteria,Bacteria,rugosa,Prauserella,Bacteria,rugosa,Prauserella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253APseudonocardiaceae%253APrauserella%253Arugosa,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,20.0,0.0485071912,1.0,0.0025766555,1.0,0.0033415759,1.0,0.0086340874
93,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Methylibium,2,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Methylibium,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,Methylibium,Bacteria,Methylibium,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253AMethylibium,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,652.0,1.5813344328,14.0,0.036073177,2.0,0.0066831518,,
94,organisms,Bacteria:Firmicutes:Bacilli:Gemellales,2,Bacteria:Firmicutes:Bacilli:Gemellales,Gemellales,Firmicutes,,Bacilli,Bacteria,,,Bacteria,Gemellales,Bacilli,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253AGemellales,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,13.0,0.0315296743,,,,,,
95,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,10,Bacteria:Firmicutes:Bacilli:Lactobacillales:Enterococcaceae:Enterococcus,Lactobacillales,Firmicutes,Enterococcaceae,Bacilli,Bacteria,,Enterococcus,Bacteria,Enterococcus,Enterococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AEnterococcaceae%253AEnterococcus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,495.0,1.200552982,11.0,0.0283432105,10.0,0.0334157589,,
96,organisms,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,12,Bacteria:Verrucomicrobia:Verrucomicrobiae:Verrucomicrobiales:Verrucomicrobiaceae:Akkermansia:muciniphila,Verrucomicrobiales,Verrucomicrobia,Verrucomicrobiaceae,Verrucomicrobiae,Bacteria,muciniphila,Akkermansia,Bacteria,muciniphila,Akkermansia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AVerrucomicrobia%253AVerrucomicrobiae%253AVerrucomicrobiales%253AVerrucomicrobiaceae%253AAkkermansia%253Amuciniphila,MGYA00005296,41232.0,99.9733288073,12.0,0.0290958466,12.0,0.0290958466,12.0,0.0291043147,12.0,0.030919866,12.0,0.0400989106,12.0,0.1036090485
97,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,3,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Porphyromonas,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Porphyromonas,Bacteria,Porphyromonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APorphyromonas,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,320.0,0.8245297604,4.0,0.0133663035,,
98,organisms,Bacteria:Cyanobacteria:4C0d-2:YS2,7,Bacteria:Cyanobacteria:4C0d-2:YS2,YS2,Cyanobacteria,,4C0d-2,Bacteria,,,Bacteria,YS2,4C0d-2,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ACyanobacteria%253A4C0d-2%253AYS2,MGYA00005296,41232.0,99.9733288073,8.0,0.019397231,7.0,0.0169725772,7.0,0.0169775169,,,,,,
99,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:anginosus,2,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus:anginosus,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,anginosus,Streptococcus,Bacteria,anginosus,Streptococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus%253Aanginosus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,495.0,1.200552982,440.0,1.1337284205,434.0,1.450243935,2.0,0.0172681748
100,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Catenibacterium:mitsuokai,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Catenibacterium:mitsuokai,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,mitsuokai,Catenibacterium,Bacteria,mitsuokai,Catenibacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACatenibacterium%253Amitsuokai,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,1572.0,3.8115559004,1572.0,3.8126652276,1572.0,4.0505024478,230.0,0.7685624541,3.0,0.0259022621
101,organisms,Bacteria:Synergistetes:Synergistia:Synergistales:Synergistaceae:Synergistes,1,Bacteria:Synergistetes:Synergistia:Synergistales:Synergistaceae:Synergistes,Synergistales,Synergistetes,Synergistaceae,Synergistia,Bacteria,,Synergistes,Bacteria,Synergistes,Synergistaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASynergistetes%253ASynergistia%253ASynergistales%253ASynergistaceae%253ASynergistes,MGYA00005296,41232.0,99.9733288073,3.0,0.0072739616,3.0,0.0072739616,3.0,0.0072760787,1.0,0.0025766555,1.0,0.0033415759,,
102,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia,2,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Erwinia,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Erwinia,Bacteria,Erwinia,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AErwinia,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,77.0,0.1866983488,55.0,0.1333947758,55.0,0.1417160526,2.0,0.0066831518,,
103,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,99,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,,Bacteria,Rikenellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,105.0,0.2705488276,,,,
104,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,2,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Actinobacillus:parahaemolyticus,Pasteurellales,Proteobacteria,Pasteurellaceae,Gammaproteobacteria,Bacteria,parahaemolyticus,Actinobacillus,Bacteria,parahaemolyticus,Actinobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AActinobacillus%253Aparahaemolyticus,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,77.0,0.1866983488,21.0,0.0509325508,21.0,0.0541097655,2.0,0.0066831518,2.0,0.0172681748
105,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,30,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Barnesiellaceae,Bacteroidales,Bacteroidetes,Barnesiellaceae,Bacteroidia,Bacteria,,,Bacteria,Barnesiellaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABarnesiellaceae,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,30.0,0.077299665,,,,
106,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,2,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Eggerthella:lenta,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,lenta,Eggerthella,Bacteria,lenta,Eggerthella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AEggerthella%253Alenta,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,108.0,0.2618626191,108.0,0.2619388324,108.0,0.2782787941,3.0,0.0100247277,2.0,0.0172681748
107,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,23,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megasphaera,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Megasphaera,Bacteria,Megasphaera,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegasphaera,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,1566.0,4.0350425148,23.0,0.0768562454,,
108,organisms,Bacteria:Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae:Olivibacter:sitiensis,1,Bacteria:Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae:Olivibacter:sitiensis,Sphingobacteriales,Bacteroidetes,Sphingobacteriaceae,Sphingobacteriia,Bacteria,sitiensis,Olivibacter,Bacteria,sitiensis,Olivibacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ASphingobacteriia%253ASphingobacteriales%253ASphingobacteriaceae%253AOlivibacter%253Asitiensis,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,1.0,0.0024246539,1.0,0.0024253596,1.0,0.0025766555,1.0,0.0033415759,1.0,0.0086340874
109,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,Burkholderiales,Proteobacteria,Oxalobacteraceae,Betaproteobacteria,Bacteria,,,Bacteria,Oxalobacteraceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,678.0,1.6439153311,652.0,1.5813344328,1.0,0.0025766555,,,,
110,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Bulleidia,9,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Bulleidia,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,Bulleidia,Bacteria,Bulleidia,Erysipelotrichaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ABulleidia,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,1572.0,3.8115559004,1572.0,3.8126652276,1572.0,4.0505024478,9.0,0.030074183,,
111,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ethanoligenens,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ethanoligenens,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,,Ethanoligenens,Bacteria,Ethanoligenens,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AEthanoligenens,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,4223.0,10.8812161814,2.0,0.0066831518,,
112,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,6,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,bifidum,Bifidobacterium,Bacteria,bifidum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Abifidum,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,298.0,0.7227571487,298.0,0.7678433393,275.0,0.918933369,6.0,0.0518045243
113,organisms,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,8,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,Natranaerobiales,Firmicutes,Anaerobrancaceae,Clostridia,Bacteria,,,Bacteria,Anaerobrancaceae,Natranaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253ANatranaerobiales%253AAnaerobrancaceae,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,8.0,0.0194028765,8.0,0.020613244,,,,
114,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,5,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,Lactobacillales,Firmicutes,Lactobacillaceae,Bacilli,Bacteria,,Lactobacillus,Bacteria,Lactobacillus,Lactobacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ALactobacillaceae%253ALactobacillus,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,543.0,1.3165870572,495.0,1.200552982,30.0,0.077299665,30.0,0.1002472766,,
115,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,79,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,,Bifidobacterium,Bacteria,Bifidobacterium,Bifidobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium,MGYA00005296,41232.0,99.9733288073,427.0,1.035327207,318.0,0.771039934,298.0,0.7227571487,298.0,0.7678433393,275.0,0.918933369,,
116,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:perfringens,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:perfringens,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,perfringens,Clostridium,Bacteria,perfringens,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Aperfringens,MGYA00005296,41232.0,99.9733288073,25017.0,60.6575661324,22902.0,55.5294231748,22879.0,55.4898013631,654.0,1.6851326978,252.0,0.8420771236,4.0,0.0345363495
117,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,26,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,fragilis,Bacteroides,Bacteria,fragilis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Afragilis,MGYA00005296,41232.0,99.9733288073,14951.0,36.2510001697,14949.0,36.246150862,14949.0,36.2567000558,4717.0,12.154083999,4702.0,15.7120898216,26.0,0.2244862718
118,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,4,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Citrobacter,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,,Citrobacter,Bacteria,Citrobacter,Enterobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ACitrobacter,MGYA00005296,41232.0,99.9733288073,801.0,1.9421477584,77.0,0.1866983488,55.0,0.1333947758,55.0,0.1417160526,4.0,0.0133663035,,
