,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
80,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,9,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Oxalobacteraceae,,Bacteria,Oxalobacteraceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AOxalobacteraceae,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,666.0,3.2650259829,12.0,0.0650900412,,,,
81,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Adlercreutzia,6,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Adlercreutzia,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Adlercreutzia,Bacteria,Adlercreutzia,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253AAdlercreutzia,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,108.0,0.5293858144,108.0,0.5294636729,108.0,0.585810371,6.0,0.0431841082,,
82,organisms,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,3,Bacteria:Firmicutes:Clostridia:Natranaerobiales:Anaerobrancaceae,Bacteria,Natranaerobiales,Firmicutes,Clostridia,Anaerobrancaceae,,Bacteria,Anaerobrancaceae,Natranaerobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253ANatranaerobiales%253AAnaerobrancaceae,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,3.0,0.0147073242,3.0,0.0162725103,,,,
83,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,1,Bacteria:Firmicutes:Bacilli:Lactobacillales:Lactobacillaceae:Lactobacillus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Lactobacillaceae,Lactobacillus,Bacteria,Lactobacillus,Lactobacillaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253ALactobacillaceae%253ALactobacillus,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,25.0,0.1225430126,17.0,0.0833415041,1.0,0.0054241701,1.0,0.0071973514,,
84,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,41,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,Bacteria,Bifidobacterium,Bifidobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,192.0,0.9411303367,187.0,0.9167565448,187.0,1.0143198091,176.0,1.2667338419,,
85,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:perfringens,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium:perfringens,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Clostridium,Bacteria,perfringens,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium%253Aperfringens,perfringens,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,270.0,1.4645259275,238.0,1.7129696272,1.0,0.0269179004
86,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:fragilis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,fragilis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Afragilis,fragilis,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,2.0,0.0538358008
87,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,9,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:plebeius,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,plebeius,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aplebeius,plebeius,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,9.0,0.2422611036
88,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira,670,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Lachnospira,Bacteria,Lachnospira,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4229.0,22.9388153612,691.0,4.9733697999,,
89,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Oscillospira,153,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Oscillospira,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Oscillospira,Bacteria,Oscillospira,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AOscillospira,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4041.0,21.9190713821,153.0,1.1011947603,,
90,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:SB-1,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:SB-1,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,SB-1,,Bacteria,SB-1,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ASB-1,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,1.0,0.0054241701,,,,
91,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:producta,22,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Blautia:producta,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Blautia,Bacteria,producta,Blautia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ABlautia%253Aproducta,producta,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4229.0,22.9388153612,321.0,2.3103497913,22.0,0.5921938089
92,organisms,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales:SC3-41,1,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales:SC3-41,Bacteria,Acidimicrobiales,Actinobacteria,Acidimicrobiia,SC3-41,,Bacteria,SC3-41,Acidimicrobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AAcidimicrobiia%253AAcidimicrobiales%253ASC3-41,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,2.0,0.009803441,2.0,0.0098048828,1.0,0.0054241701,,,,
93,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,,Bacteria,Bacteroidaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,,,,
94,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Veillonella,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Veillonella,Bacteria,Veillonella,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AVeillonella,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,11.0,0.0791708651,,
95,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Caldicoprobacteraceae:Caldicoprobacter,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Caldicoprobacteraceae:Caldicoprobacter,Bacteria,Clostridiales,Firmicutes,Clostridia,Caldicoprobacteraceae,Caldicoprobacter,Bacteria,Caldicoprobacter,Caldicoprobacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ACaldicoprobacteraceae%253ACaldicoprobacter,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,1.0,0.0054241701,1.0,0.0071973514,,
96,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae,Bacteria,Pasteurellales,Proteobacteria,Gammaproteobacteria,Pasteurellaceae,,Bacteria,Pasteurellaceae,Pasteurellales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,18.0,0.0882309691,4.0,0.0196097657,4.0,0.0216966804,,,,
97,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Lactococcus,2,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Lactococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Streptococcaceae,Lactococcus,Bacteria,Lactococcus,Streptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253ALactococcus,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,25.0,0.1225430126,17.0,0.0833415041,14.0,0.0759383814,2.0,0.0143947027,,
98,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella:aerofaciens,37,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella:aerofaciens,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Collinsella,Bacteria,aerofaciens,Collinsella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACollinsella%253Aaerofaciens,aerofaciens,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,108.0,0.5293858144,108.0,0.5294636729,108.0,0.585810371,49.0,0.3526702174,37.0,0.9959623149
99,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Hylemonella,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Hylemonella,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Comamonadaceae,Hylemonella,Bacteria,Hylemonella,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253AHylemonella,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,666.0,3.2650259829,18.0,0.0976350618,1.0,0.0071973514,,
100,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,29,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,stercorea,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Astercorea,stercorea,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,1347.0,7.3063571274,1353.0,9.73801641,29.0,0.7806191117
101,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Pectinatus,18,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Pectinatus,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Pectinatus,Bacteria,Pectinatus,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APectinatus,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,18.0,0.1295523247,,
102,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:caccae,75,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:caccae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,caccae,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acaccae,caccae,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,75.0,2.0188425303
103,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,2,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Actinomycetaceae:Actinomyces,Bacteria,Actinomycetales,Actinobacteria,Actinobacteria,Actinomycetaceae,Actinomyces,Bacteria,Actinomyces,Actinomycetaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253AActinomycetaceae%253AActinomyces,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,192.0,0.9411303367,5.0,0.0245122071,2.0,0.0108483402,2.0,0.0143947027,,
104,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae,16,Bacteria:Firmicutes:Clostridia:Clostridiales:Mogibacteriaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Mogibacteriaceae,,Bacteria,Mogibacteriaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AMogibacteriaceae,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,16.0,0.0867867216,,,,
105,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:eutactus,37,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Coprococcus:eutactus,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Coprococcus,Bacteria,eutactus,Coprococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ACoprococcus%253Aeutactus,eutactus,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4229.0,22.9388153612,365.0,2.6270332518,37.0,0.9959623149
106,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:uniformis,216,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:uniformis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,uniformis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Auniformis,uniformis,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,216.0,5.8142664872
107,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Selenomonas,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Selenomonas,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Selenomonas,Bacteria,Selenomonas,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASelenomonas,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,1.0,0.0071973514,,
108,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Alistipes:indistinctus,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:Alistipes:indistinctus,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Rikenellaceae,Alistipes,Bacteria,indistinctus,Alistipes,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253AAlistipes%253Aindistinctus,indistinctus,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,372.0,2.0177912779,1.0,0.0071973514,1.0,0.0269179004
109,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Aeromonadales:Succinivibrionaceae:Succinivibrio,2,Bacteria:Proteobacteria:Gammaproteobacteria:Aeromonadales:Succinivibrionaceae:Succinivibrio,Bacteria,Aeromonadales,Proteobacteria,Gammaproteobacteria,Succinivibrionaceae,Succinivibrio,Bacteria,Succinivibrio,Succinivibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AAeromonadales%253ASuccinivibrionaceae%253ASuccinivibrio,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,18.0,0.0882309691,3.0,0.0147073242,2.0,0.0108483402,2.0,0.0143947027,,
110,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae,Bacteria,Rhodocyclales,Proteobacteria,Betaproteobacteria,Rhodocyclaceae,,Bacteria,Rhodocyclaceae,Rhodocyclales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ARhodocyclales%253ARhodocyclaceae,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,3.0,0.0147073242,3.0,0.0162725103,,,,
111,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,5,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Coprobacillus,Bacteria,cateniformis,Coprobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus%253Acateniformis,cateniformis,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,280.0,1.3724817411,280.0,1.3726835964,280.0,1.5187676286,15.0,0.1079602706,5.0,0.134589502
112,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,155,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Dorea,Bacteria,Dorea,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4229.0,22.9388153612,190.0,1.3674967612,,
113,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Paludibacter,Bacteria,Paludibacter,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APaludibacter,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,373.0,2.023215448,1.0,0.0071973514,,
114,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,11,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,Bacteria,Lactobacillales,Firmicutes,Bacilli,Streptococcaceae,Streptococcus,Bacteria,Streptococcus,Streptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,25.0,0.1225430126,17.0,0.0833415041,14.0,0.0759383814,11.0,0.0791708651,,
115,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,7,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,vadinHB04,Bacteria,vadinHB04,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AvadinHB04,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,7.0,0.0503814596,,
116,organisms,Bacteria:Tenericutes:Mollicutes:Anaeroplasmatales:Anaeroplasmataceae,1,Bacteria:Tenericutes:Mollicutes:Anaeroplasmatales:Anaeroplasmataceae,Bacteria,Anaeroplasmatales,Tenericutes,Mollicutes,Anaeroplasmataceae,,Bacteria,Anaeroplasmataceae,Anaeroplasmatales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253AMollicutes%253AAnaeroplasmatales%253AAnaeroplasmataceae,,MGYA00005321,20396.0,99.9754913975,4.0,0.019606882,4.0,0.019606882,1.0,0.0049024414,1.0,0.0054241701,,,,
117,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,3,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,Bacteria,Chromatiales,Proteobacteria,Gammaproteobacteria,,,Bacteria,Chromatiales,Gammaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AChromatiales,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,18.0,0.0882309691,6.0,0.0294146485,,,,,,
118,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio:vulgaris,1,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio:vulgaris,Bacteria,Desulfovibrionales,Proteobacteria,Deltaproteobacteria,Desulfovibrionaceae,Desulfovibrio,Bacteria,vulgaris,Desulfovibrio,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ADesulfovibrio%253Avulgaris,vulgaris,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,72.0,0.3529238763,72.0,0.3529757819,72.0,0.3905402473,53.0,0.3814596229,1.0,0.0269179004
