,closed_antecedents,closed_consequents,length_antecedents,length_consequents,origin_sample_antecedents,origin_sample_consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,closed_antecedents_consequents,numbers,category
571,"['#ANT_Parabacteroides_distasonis', '#ANT_Bacteroides_eggerthii', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38], [0, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.625,0.95,0.625,1.0,1.052631578947368,0.03125,inf,0.1333333333333333,"['#ANT_Parabacteroides_distasonis', '#ANT_Bacteroides_eggerthii', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#CON_Faecalibacterium_prausnitzii']",572,species
572,"['#ANT_Bacteroides_eggerthii', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens']",['#CON_Parabacteroides_distasonis'],4,1,"[[0, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]",0.625,0.95,0.625,1.0,1.052631578947368,0.03125,inf,0.1333333333333333,"['#ANT_Bacteroides_eggerthii', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#CON_Parabacteroides_distasonis']",573,species
573,"['#ANT_Bacteroides_eggerthii', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis']",['#CON_Ruminococcus_flavefaciens'],4,1,"[[0, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 36]]",0.625,0.8,0.625,1.0,1.25,0.125,inf,0.5333333333333333,"['#ANT_Bacteroides_eggerthii', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#CON_Ruminococcus_flavefaciens']",574,species
574,"['#ANT_Lachnospira_pectinoschiza', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Lachnospira_pectinoschiza', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#CON_Faecalibacterium_prausnitzii']",575,species
575,"['#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Lachnospira_pectinoschiza']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Lachnospira_pectinoschiza', '#CON_Faecalibacterium_prausnitzii']",576,species
576,"['#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Lachnospira_pectinoschiza', '#ANT_Parabacteroides_distasonis']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Lachnospira_pectinoschiza', '#ANT_Parabacteroides_distasonis', '#CON_Faecalibacterium_prausnitzii']",577,species
577,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Lachnospira_pectinoschiza']",['#CON_Parabacteroides_distasonis'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Lachnospira_pectinoschiza', '#CON_Parabacteroides_distasonis']",578,species
578,"['#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Parabacteroides_distasonis']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Parabacteroides_distasonis', '#CON_Faecalibacterium_prausnitzii']",579,species
579,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae']",['#CON_Parabacteroides_distasonis'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 28, 29, 30, 31, 32, 33, 34, 35, 36], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Shuttleworthia_satelles', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#CON_Parabacteroides_distasonis']",580,species
580,"['#ANT_Prevotella_stercorea', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Prevotella_stercorea', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#CON_Faecalibacterium_prausnitzii']",581,species
581,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Prevotella_stercorea']",['#CON_Bifidobacterium_longum'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.65,0.825,0.6,0.923076923076923,1.118881118881119,0.06374999999999997,2.274999999999999,0.3035714285714284,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Collinsella_aerofaciens', '#ANT_Bacteroides_caccae', '#ANT_Prevotella_stercorea', '#CON_Bifidobacterium_longum']",582,species
582,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum']",['#CON_Collinsella_aerofaciens'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]","[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]]",0.625,0.925,0.6,0.96,1.037837837837838,0.02187499999999998,1.874999999999997,0.09722222222222213,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#CON_Collinsella_aerofaciens']",583,species
583,"['#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#CON_Faecalibacterium_prausnitzii']",584,species
584,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum']",['#CON_Parabacteroides_distasonis'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]",0.625,0.95,0.6,0.96,1.010526315789474,0.006249999999999978,1.25,0.02777777777777768,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Bacteroides_caccae', '#ANT_Bifidobacterium_longum', '#CON_Parabacteroides_distasonis']",585,species
585,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Prevotella_stercorea', '#ANT_Parabacteroides_distasonis']",['#CON_Bifidobacterium_longum'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.65,0.825,0.6,0.923076923076923,1.118881118881119,0.06374999999999997,2.274999999999999,0.3035714285714284,"['#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Prevotella_stercorea', '#ANT_Parabacteroides_distasonis', '#CON_Bifidobacterium_longum']",586,species
586,"['#ANT_Dorea_formicigenerans', '#ANT_Prevotella_stercorea', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis']",['#CON_Faecalibacterium_prausnitzii'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39]]",0.6,0.95,0.6,1.0,1.052631578947368,0.03000000000000003,inf,0.1250000000000001,"['#ANT_Dorea_formicigenerans', '#ANT_Prevotella_stercorea', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#CON_Faecalibacterium_prausnitzii']",587,species
587,"['#ANT_Dorea_formicigenerans', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Parabacteroides_distasonis']",['#CON_Bifidobacterium_longum'],4,1,"[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 25, 28, 29, 30, 31, 32, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39], [0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 18, 19, 20, 23, 24, 25, 26, 28, 29, 30, 33, 34, 35, 36, 39], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31, 33, 34, 35, 36, 39]]",0.6,0.825,0.6,1.0,1.212121212121212,0.105,inf,0.4375000000000002,"['#ANT_Dorea_formicigenerans', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Prevotella_stercorea', '#ANT_Parabacteroides_distasonis', '#CON_Bifidobacterium_longum']",588,species
